Feature1;Feature2;Feature3;Feature4;Feature5;Feature6;Feature7;Clase Real;Clase Predicha;Resultado Inferencia;bool;bool_auto
10,1100;-0,1900;1,5400;-0,0200;-0,0200;0,0000;28,8300;Mov00;Mov00;0,9961;VERDADERO;True
10,0900;-0,2000;1,5500;-0,0200;-0,0200;0,0000;28,8400;Mov00;Mov00;0,9961;VERDADERO;True
10,0600;-0,2300;1,5600;-0,0300;-0,0200;-0,0100;28,8400;Mov00;Mov00;0,8018;VERDADERO;True
10,0800;-0,2200;1,5400;-0,0400;-0,0300;-0,0100;28,8300;Mov00;Mov00;0,8018;VERDADERO;True
10,0900;-0,2100;1,5200;-0,0400;-0,0300;-0,0200;28,8200;Mov00;Mov00;0,8018;VERDADERO;True
10,1100;-0,2100;1,4400;-0,0500;-0,0300;-0,0100;28,8200;Mov00;Mov00;0,8018;VERDADERO;True
10,0900;-0,2300;1,4100;-0,0500;-0,0300;-0,0100;28,8200;Mov00;Mov00;0,8017;VERDADERO;True
10,0700;-0,2600;1,3900;-0,0600;-0,0300;-0,0100;28,8200;Mov00;Mov00;0,8017;VERDADERO;True
10,1400;-0,2200;1,3900;-0,0500;-0,0300;-0,0200;28,8200;Mov00;Mov00;0,8017;VERDADERO;True
10,1300;-0,2300;1,3800;-0,0500;-0,0300;-0,0200;28,8200;Mov00;Mov00;0,8017;VERDADERO;True
10,1200;-0,2200;1,3700;-0,0500;-0,0300;-0,0200;28,8200;Mov00;Mov00;0,8016;VERDADERO;True
10,0700;-0,2600;1,2900;-0,0500;-0,0200;-0,0200;28,8100;Mov00;Mov00;0,8016;VERDADERO;True
10,0700;-0,2700;1,2500;-0,0600;-0,0200;-0,0200;28,8200;Mov00;Mov00;0,8016;VERDADERO;True
10,0800;-0,2700;1,2600;-0,0600;-0,0100;-0,0200;28,8200;Mov00;Mov00;0,8016;VERDADERO;True
10,0200;-0,2700;1,3500;-0,0700;0,0100;-0,0300;28,8300;Mov00;Mov00;0,8015;VERDADERO;True
10,0200;-0,2900;1,3400;-0,0700;0,0100;-0,0300;28,8400;Mov00;Mov00;0,8015;VERDADERO;True
10,0200;-0,2800;1,3500;-0,0600;0,0000;-0,0400;28,8400;Mov00;Mov00;0,8015;VERDADERO;True
10,0600;-0,2800;1,3200;-0,0500;0,0000;-0,0500;28,8400;Mov00;Mov00;0,8015;VERDADERO;True
10,0900;-0,2500;1,3200;-0,0400;0,0000;-0,0600;28,8300;Mov00;Mov00;0,8014;VERDADERO;True
10,0900;-0,2200;1,3300;-0,0300;0,0000;-0,0500;28,8300;Mov00;Mov00;0,8014;VERDADERO;True
10,1400;-0,1600;1,3800;-0,0300;0,0100;-0,0500;28,8200;Mov00;Mov00;0,8014;VERDADERO;True
10,1600;-0,1700;1,3800;-0,0300;0,0100;-0,0500;28,8200;Mov00;Mov00;0,8014;VERDADERO;True
10,1800;-0,1800;1,4300;-0,0300;0,0200;-0,0500;28,8100;Mov00;Mov00;0,9961;VERDADERO;True
10,1600;-0,1500;1,4800;-0,0300;0,0000;-0,0500;28,8300;Mov00;Mov00;0,9961;VERDADERO;True
10,2000;-0,1400;1,4900;-0,0300;0,0000;-0,0500;28,8200;Mov00;Mov00;0,9961;VERDADERO;True
10,2300;-0,1400;1,4900;-0,0300;0,0000;-0,0500;28,8200;Mov00;Mov00;0,9961;VERDADERO;True
10,2700;-0,0300;1,5200;-0,0400;0,0000;-0,0400;28,8300;Mov00;Mov00;0,9961;VERDADERO;True
10,2700;-0,0300;1,5100;-0,0400;0,0000;-0,0400;28,8100;Mov00;Mov00;0,9961;VERDADERO;True
10,2500;-0,0300;1,5000;-0,0500;0,0000;-0,0300;28,8200;Mov00;Mov00;0,8013;VERDADERO;True
10,1500;-0,1400;1,4900;-0,0500;0,0000;-0,0200;28,8200;Mov00;Mov00;0,8012;VERDADERO;True
10,1500;-0,1500;1,4800;-0,0500;0,0000;-0,0200;28,8200;Mov00;Mov00;0,8012;VERDADERO;True
10,1300;-0,1600;1,5000;-0,0400;0,0000;-0,0200;28,8200;Mov00;Mov00;0,8012;VERDADERO;True
10,1100;-0,1800;1,5100;-0,0400;-0,0200;-0,0200;28,8300;Mov00;Mov00;0,8011;VERDADERO;True
10,1000;-0,1800;1,4800;-0,0400;-0,0200;-0,0200;28,8200;Mov00;Mov00;0,8011;VERDADERO;True
10,0700;-0,1900;1,4800;-0,0400;-0,0200;-0,0200;28,8200;Mov00;Mov00;0,8011;VERDADERO;True
10,0300;-0,2400;1,4500;-0,0400;0,0100;-0,0300;28,8200;Mov00;Mov00;0,8010;VERDADERO;True
10,0300;-0,2200;1,4800;-0,0400;0,0100;-0,0300;28,8300;Mov00;Mov00;0,8010;VERDADERO;True
10,0400;-0,2200;1,5000;-0,0400;0,0100;-0,0400;28,8200;Mov00;Mov00;0,9961;VERDADERO;True
10,0800;-0,2100;1,4900;-0,0600;-0,0100;-0,0600;28,8400;Mov00;Mov00;0,9961;VERDADERO;True
10,1200;-0,2000;1,5000;-0,0500;-0,0200;-0,0600;28,8500;Mov00;Mov00;0,9961;VERDADERO;True
10,1300;-0,1800;1,4900;-0,0500;-0,0200;-0,0600;28,8500;Mov00;Mov00;0,9961;VERDADERO;True
10,1800;-0,1500;1,4500;-0,0400;-0,0300;-0,0500;28,8300;Mov00;Mov00;0,9961;VERDADERO;True
10,1800;-0,1300;1,4300;-0,0300;-0,0300;-0,0500;28,8400;Mov00;Mov00;0,9961;VERDADERO;True
10,1500;-0,1300;1,4100;-0,0300;-0,0200;-0,0500;28,8300;Mov00;Mov00;0,9961;VERDADERO;True
10,1100;-0,1400;1,4500;-0,0600;0,0000;-0,0500;28,8400;Mov00;Mov00;0,9961;VERDADERO;True
10,1100;-0,1300;1,4500;-0,0600;0,0000;-0,0500;28,8500;Mov00;Mov00;0,9961;VERDADERO;True
10,1000;-0,1300;1,4400;-0,0600;-0,0100;-0,0600;28,8400;Mov00;Mov00;0,9961;VERDADERO;True
10,1300;-0,0900;1,4300;-0,0600;-0,0100;-0,0600;28,8100;Mov00;Mov00;0,9961;VERDADERO;True
10,1600;-0,0900;1,4000;-0,0500;-0,0200;-0,0600;28,8200;Mov00;Mov00;0,8010;VERDADERO;True
10,1600;-0,0900;1,4000;-0,0500;-0,0200;-0,0500;28,8200;Mov00;Mov00;0,8009;VERDADERO;True
10,1700;-0,0700;1,3900;-0,0300;-0,0100;-0,0400;28,8400;Mov00;Mov00;0,8009;VERDADERO;True
10,1600;-0,0600;1,4100;-0,0300;-0,0100;-0,0400;28,8300;Mov00;Mov00;0,8009;VERDADERO;True
10,1700;-0,0500;1,3900;-0,0400;-0,0100;-0,0400;28,8400;Mov00;Mov00;0,8008;VERDADERO;True
10,1500;-0,0700;1,4500;-0,0500;0,0000;-0,0400;28,8200;Mov00;Mov00;0,8008;VERDADERO;True
10,1500;-0,0600;1,4500;-0,0400;0,0000;-0,0400;28,8300;Mov00;Mov00;0,8008;VERDADERO;True
10,1900;-0,0600;1,4400;-0,0400;-0,0100;-0,0400;28,8100;Mov00;Mov00;0,8008;VERDADERO;True
10,2100;-0,0400;1,4100;-0,0300;-0,0100;-0,0400;28,8300;Mov00;Mov00;0,8007;VERDADERO;True
10,2100;-0,0400;1,4200;-0,0300;-0,0100;-0,0300;28,8300;Mov00;Mov00;0,8007;VERDADERO;True
10,2100;-0,0400;1,4400;-0,0400;0,0000;-0,0300;28,8300;Mov00;Mov00;0,8007;VERDADERO;True
10,1500;-0,0700;1,4800;-0,0600;0,0100;-0,0200;28,8600;Mov00;Mov00;0,8006;VERDADERO;True
10,1400;-0,0700;1,4700;-0,0600;0,0100;-0,0200;28,8600;Mov00;Mov00;0,8006;VERDADERO;True
10,1300;-0,0500;1,4600;-0,0600;0,0000;-0,0300;28,8400;Mov00;Mov00;0,8006;VERDADERO;True
10,1300;-0,0700;1,4900;-0,0500;-0,0100;-0,0200;28,8300;Mov00;Mov00;0,8005;VERDADERO;True
10,1200;-0,0700;1,4500;-0,0400;-0,0200;-0,0200;28,8400;Mov00;Mov00;0,8005;VERDADERO;True
10,1300;-0,0800;1,4300;-0,0400;-0,0200;-0,0200;28,8400;Mov00;Mov00;0,8005;VERDADERO;True
10,1100;-0,0500;1,4200;-0,0400;-0,0100;-0,0200;28,8400;Mov00;Mov00;0,8004;VERDADERO;True
10,1000;-0,0600;1,4300;-0,0500;-0,0100;-0,0200;28,8400;Mov00;Mov00;0,8004;VERDADERO;True
10,1100;-0,0600;1,4300;-0,0500;-0,0100;-0,0200;28,8400;Mov00;Mov00;0,8004;VERDADERO;True
10,1200;-0,1100;1,4400;-0,0400;-0,0100;-0,0200;28,8400;Mov00;Mov00;0,8004;VERDADERO;True
10,1200;-0,1100;1,4500;-0,0400;-0,0100;-0,0200;28,8400;Mov00;Mov00;0,8003;VERDADERO;True
10,1100;-0,1200;1,4600;-0,0400;-0,0100;-0,0200;28,8500;Mov00;Mov00;0,8003;VERDADERO;True
10,1100;-0,0900;1,4800;-0,0400;-0,0200;-0,0200;28,8400;Mov00;Mov00;0,8002;VERDADERO;True
10,1200;-0,0700;1,4400;-0,0400;-0,0100;-0,0200;28,8500;Mov00;Mov00;0,8002;VERDADERO;True
10,1500;-0,0800;1,4400;-0,0400;-0,0100;-0,0200;28,8400;Mov00;Mov00;0,8002;VERDADERO;True
10,1200;-0,1100;1,5000;-0,0500;-0,0100;-0,0300;28,8400;Mov00;Mov00;0,8001;VERDADERO;True
10,1100;-0,1200;1,4700;-0,0500;-0,0100;-0,0300;28,8300;Mov00;Mov00;0,8001;VERDADERO;True
10,1000;-0,1200;1,4800;-0,0500;-0,0100;-0,0300;28,8300;Mov00;Mov00;0,8001;VERDADERO;True
10,1300;-0,1100;1,4500;-0,0400;-0,0200;-0,0300;28,8400;Mov00;Mov00;0,7999;VERDADERO;True
10,1400;-0,0900;1,4300;-0,0400;-0,0200;-0,0300;28,8400;Mov00;Mov00;0,7999;VERDADERO;True
10,1400;-0,0800;1,4200;-0,0400;-0,0200;-0,0300;28,8500;Mov00;Mov00;0,7999;VERDADERO;True
10,1500;-0,0700;1,4400;-0,0400;-0,0200;-0,0300;28,8500;Mov00;Mov00;0,7999;VERDADERO;True
10,1500;-0,0700;1,4200;-0,0400;-0,0200;-0,0300;28,8400;Mov00;Mov00;0,7998;VERDADERO;True
10,1500;-0,0700;1,4300;-0,0400;-0,0200;-0,0300;28,8400;Mov00;Mov00;0,7998;VERDADERO;True
10,1700;-0,0900;1,4400;-0,0500;-0,0100;-0,0100;28,8400;Mov00;Mov00;0,7998;VERDADERO;True
10,1700;-0,0800;1,4100;-0,0500;-0,0100;-0,0100;28,8300;Mov00;Mov00;0,7998;VERDADERO;True
10,1600;-0,0900;1,3700;-0,0500;-0,0100;-0,0100;28,8200;Mov00;Mov00;0,7997;VERDADERO;True
10,1200;-0,1100;1,4200;-0,0500;-0,0100;-0,0200;28,8300;Mov00;Mov00;0,7997;VERDADERO;True
10,1200;-0,1200;1,4300;-0,0500;-0,0100;-0,0200;28,8300;Mov00;Mov00;0,7997;VERDADERO;True
10,1100;-0,1200;1,4200;-0,0400;-0,0100;-0,0200;28,8300;Mov00;Mov00;0,7997;VERDADERO;True
10,1100;-0,0700;1,3800;-0,0400;-0,0100;-0,0200;28,8400;Mov00;Mov00;0,7996;VERDADERO;True
10,1200;-0,0800;1,3900;-0,0400;0,0000;-0,0200;28,8400;Mov00;Mov00;0,7996;VERDADERO;True
10,1100;-0,0900;1,4400;-0,0400;0,0000;-0,0200;28,8300;Mov00;Mov00;0,7996;VERDADERO;True
10,0900;-0,1000;1,4500;-0,0400;0,0000;-0,0200;28,8300;Mov00;Mov00;0,7995;VERDADERO;True
10,0900;-0,1100;1,4400;-0,0300;0,0000;-0,0200;28,8200;Mov00;Mov00;0,7995;VERDADERO;True
10,0900;-0,1100;1,4400;-0,0300;0,0000;-0,0200;28,8400;Mov00;Mov00;0,7995;VERDADERO;True
10,1400;-0,0800;1,4400;-0,0200;-0,0100;-0,0300;28,8400;Mov00;Mov00;0,7995;VERDADERO;True
10,1300;-0,0700;1,4300;-0,0200;0,0000;-0,0300;28,8500;Mov00;Mov00;0,7994;VERDADERO;True
10,1100;-0,0700;1,4500;-0,0200;0,0000;-0,0200;28,8400;Mov00;Mov00;0,9961;VERDADERO;True
10,0900;-0,1100;1,4900;-0,0300;0,0000;-0,0300;28,8300;Mov00;Mov00;0,9961;VERDADERO;True
10,0900;-0,0800;1,5100;-0,0300;0,0000;-0,0300;28,8300;Mov00;Mov00;0,9961;VERDADERO;True
10,1000;-0,0900;1,5200;-0,0300;-0,0100;-0,0300;28,8400;Mov00;Mov00;0,9961;VERDADERO;True
10,1300;-0,0700;1,5300;-0,0300;-0,0200;-0,0300;28,8300;Mov00;Mov00;0,9961;VERDADERO;True
10,1300;-0,0700;1,5000;-0,0300;-0,0200;-0,0300;28,8400;Mov00;Mov00;0,7994;VERDADERO;True
10,1400;-0,0500;1,5000;-0,0400;-0,0200;-0,0300;28,8400;Mov00;Mov00;0,7994;VERDADERO;True
10,1300;-0,0600;1,4500;-0,0400;-0,0100;-0,0300;28,8200;Mov00;Mov00;0,7994;VERDADERO;True
10,1200;-0,0700;1,4300;-0,0400;-0,0100;-0,0300;28,8300;Mov00;Mov00;0,7993;VERDADERO;True
10,1200;-0,0700;1,4600;-0,0400;-0,0100;-0,0300;28,8500;Mov00;Mov00;0,7993;VERDADERO;True
10,1100;-0,0600;1,4800;-0,0400;-0,0200;-0,0300;28,8300;Mov00;Mov00;0,7992;VERDADERO;True
10,1000;-0,0600;1,4800;-0,0400;-0,0200;-0,0400;28,8400;Mov00;Mov00;0,7992;VERDADERO;True
10,1100;-0,0600;1,4600;-0,0400;-0,0300;-0,0400;28,8500;Mov00;Mov00;0,7992;VERDADERO;True
10,1600;-0,0400;1,4000;-0,0400;-0,0200;-0,0300;28,8300;Mov00;Mov00;0,7992;VERDADERO;True
10,1800;-0,0400;1,3900;-0,0400;-0,0100;-0,0300;28,8400;Mov00;Mov00;0,7991;VERDADERO;True
10,1700;-0,0400;1,4000;-0,0400;-0,0100;-0,0200;28,8400;Mov00;Mov00;0,7991;VERDADERO;True
10,1200;-0,0700;1,4400;-0,0600;-0,0100;-0,0300;28,8300;Mov00;Mov00;0,7991;VERDADERO;True
10,1200;-0,0700;1,4400;-0,0500;-0,0100;-0,0300;28,8400;Mov00;Mov00;0,7990;VERDADERO;True
10,1400;-0,0600;1,4300;-0,0500;-0,0100;-0,0300;28,8400;Mov00;Mov00;0,7990;VERDADERO;True
10,1600;-0,0600;1,4200;-0,0400;-0,0200;-0,0400;28,8500;Mov00;Mov00;0,7990;VERDADERO;True
10,1700;-0,0500;1,4100;-0,0400;-0,0200;-0,0300;28,8600;Mov00;Mov00;0,7990;VERDADERO;True
10,1500;-0,0500;1,4200;-0,0400;-0,0200;-0,0300;28,8500;Mov00;Mov00;0,7989;VERDADERO;True
10,1300;-0,0600;1,4000;-0,0400;-0,0200;-0,0300;28,8400;Mov00;Mov00;0,7989;VERDADERO;True
10,1200;-0,0500;1,4100;-0,0400;-0,0200;-0,0400;28,8300;Mov00;Mov00;0,7989;VERDADERO;True
10,1100;-0,0500;1,4100;-0,0400;-0,0200;-0,0400;28,8200;Mov00;Mov00;0,7989;VERDADERO;True
10,1100;-0,0300;1,4200;-0,0300;-0,0300;-0,0400;28,8400;Mov00;Mov00;0,7988;VERDADERO;True
10,1500;-0,0100;1,3800;-0,0300;-0,0300;-0,0400;28,8400;Mov00;Mov00;0,7987;VERDADERO;True
10,1500;-0,0100;1,3700;-0,0300;-0,0300;-0,0400;28,8400;Mov00;Mov00;0,7987;VERDADERO;True
10,1600;-0,0100;1,4600;-0,0300;-0,0100;-0,0200;28,8300;Mov00;Mov00;0,7987;VERDADERO;True
10,1400;-0,0200;1,4600;-0,0400;-0,0100;-0,0200;28,8200;Mov00;Mov00;0,7987;VERDADERO;True
10,1400;-0,0300;1,4500;-0,0400;-0,0100;-0,0200;28,8200;Mov00;Mov00;0,9961;VERDADERO;True
10,1800;-0,0200;1,4600;-0,0300;-0,0200;-0,0300;28,8400;Mov00;Mov00;0,9961;VERDADERO;True
10,1600;-0,0100;1,4600;-0,0300;-0,0200;-0,0200;28,8400;Mov00;Mov00;0,9961;VERDADERO;True
10,1600;-0,0200;1,4500;-0,0300;-0,0200;-0,0200;28,8300;Mov00;Mov00;0,9961;VERDADERO;True
10,1000;-0,0400;1,4200;-0,0300;-0,0200;-0,0100;28,8500;Mov00;Mov00;0,9961;VERDADERO;True
10,1200;-0,0400;1,4200;-0,0300;-0,0200;-0,0200;28,8500;Mov00;Mov00;0,9961;VERDADERO;True
10,1500;-0,0200;1,4200;-0,0300;-0,0200;-0,0200;28,8400;Mov00;Mov00;0,7986;VERDADERO;True
10,1800;0,0000;1,4600;-0,0400;-0,0300;-0,0200;28,8400;Mov00;Mov00;0,7986;VERDADERO;True
10,1700;-0,0100;1,4300;-0,0400;-0,0300;-0,0200;28,8500;Mov00;Mov00;0,7986;VERDADERO;True
10,1700;-0,0100;1,4000;-0,0400;-0,0300;-0,0200;28,8500;Mov00;Mov00;0,7985;VERDADERO;True
10,1800;-0,0200;1,3600;-0,0400;-0,0200;-0,0100;28,8600;Mov00;Mov00;0,7985;VERDADERO;True
10,1600;-0,0300;1,3800;-0,0400;-0,0200;-0,0100;28,8400;Mov00;Mov00;0,7985;VERDADERO;True
10,1800;-0,0300;1,4000;-0,0400;-0,0200;-0,0100;28,8400;Mov00;Mov00;0,7984;VERDADERO;True
10,1700;0,0200;1,3900;-0,0300;-0,0300;-0,0100;28,8500;Mov00;Mov00;0,7984;VERDADERO;True
10,1800;0,0200;1,3900;-0,0300;-0,0300;-0,0100;28,8400;Mov00;Mov00;0,7983;VERDADERO;True
10,1900;0,0100;1,3800;-0,0300;-0,0300;-0,0100;28,8400;Mov00;Mov00;0,7983;VERDADERO;True
10,1400;-0,0200;1,3800;-0,0300;-0,0300;0,0000;28,8600;Mov00;Mov00;0,7983;VERDADERO;True
10,1500;-0,0300;1,3900;-0,0300;-0,0300;0,0000;28,8500;Mov00;Mov00;0,7982;VERDADERO;True
10,1400;-0,0400;1,3900;-0,0300;-0,0300;0,0000;28,8400;Mov00;Mov00;0,7982;VERDADERO;True
10,1400;-0,0500;1,3500;-0,0300;-0,0300;-0,0100;28,8500;Mov00;Mov00;0,7982;VERDADERO;True
10,1100;-0,0600;1,3700;-0,0300;-0,0200;-0,0100;28,8500;Mov00;Mov00;0,7982;VERDADERO;True
10,1000;-0,0600;1,3900;-0,0300;-0,0200;-0,0100;28,8500;Mov00;Mov00;0,7981;VERDADERO;True
10,1100;-0,0900;1,4000;-0,0400;-0,0100;-0,0100;28,8600;Mov00;Mov00;0,7981;VERDADERO;True
10,1000;-0,1000;1,3900;-0,0400;-0,0100;-0,0100;28,8600;Mov00;Mov00;0,7981;VERDADERO;True
10,1100;-0,1100;1,3800;-0,0400;-0,0100;-0,0100;28,8500;Mov00;Mov00;0,7980;VERDADERO;True
10,1000;-0,1200;1,3700;-0,0400;-0,0100;-0,0100;28,8400;Mov00;Mov00;0,7980;VERDADERO;True
10,0900;-0,1300;1,3900;-0,0400;-0,0100;-0,0200;28,8400;Mov00;Mov00;0,7980;VERDADERO;True
10,1000;-0,1300;1,3800;-0,0400;-0,0200;-0,0200;28,8400;Mov00;Mov00;0,7979;VERDADERO;True
10,1200;-0,1100;1,3600;-0,0400;-0,0200;-0,0200;28,8600;Mov00;Mov00;0,7979;VERDADERO;True
10,1100;-0,1100;1,3600;-0,0400;-0,0200;-0,0200;28,8600;Mov00;Mov00;0,7978;VERDADERO;True
10,1200;-0,1100;1,3700;-0,0400;-0,0200;-0,0200;28,8400;Mov00;Mov00;0,7978;VERDADERO;True
10,0500;-0,1100;1,4000;-0,0500;-0,0100;-0,0300;28,8400;Mov00;Mov00;0,7977;VERDADERO;True
10,0400;-0,1200;1,4000;-0,0500;-0,0100;-0,0300;28,8400;Mov00;Mov00;0,7977;VERDADERO;True
10,0600;-0,1300;1,4200;-0,0400;-0,0200;-0,0400;28,8400;Mov00;Mov00;0,7977;VERDADERO;True
10,1100;-0,1000;1,3900;-0,0300;-0,0300;-0,0400;28,8300;Mov00;Mov00;0,7976;VERDADERO;True
10,1300;-0,0800;1,3800;-0,0300;-0,0300;-0,0400;28,8400;Mov00;Mov00;0,7976;VERDADERO;True
10,1500;-0,0300;1,3700;-0,0300;-0,0300;-0,0400;28,8300;Mov00;Mov00;0,7976;VERDADERO;True
10,2200;0,0000;1,3500;-0,0300;-0,0100;-0,0300;28,8500;Mov00;Mov00;0,7976;VERDADERO;True
10,2200;-0,0100;1,3500;-0,0300;-0,0100;-0,0300;28,8400;Mov00;Mov00;0,7975;VERDADERO;True
10,2000;0,0000;1,3800;-0,0400;0,0000;-0,0300;28,8400;Mov00;Mov00;0,7975;VERDADERO;True
10,1900;0,0200;1,4300;-0,0400;-0,0100;-0,0200;28,8500;Mov00;Mov00;0,7975;VERDADERO;True
10,1900;0,0100;1,4100;-0,0400;-0,0100;-0,0300;28,8500;Mov00;Mov00;0,7974;VERDADERO;True
10,1700;0,0100;1,4100;-0,0400;-0,0100;-0,0300;28,8400;Mov00;Mov00;0,7974;VERDADERO;True
10,2200;0,0100;1,3900;-0,0400;-0,0200;-0,0200;28,8400;Mov00;Mov00;0,7974;VERDADERO;True
10,2200;0,0200;1,4000;-0,0400;-0,0200;-0,0200;28,8400;Mov00;Mov00;0,7974;VERDADERO;True
10,2100;0,0300;1,4100;-0,0400;-0,0200;-0,0200;28,8400;Mov00;Mov00;0,9883;VERDADERO;True
10,1700;-0,0200;1,3800;-0,0500;-0,0200;-0,0100;28,8500;Mov00;Mov00;0,9883;VERDADERO;True
10,1600;-0,0100;1,3900;-0,0500;-0,0200;-0,0100;28,8500;Mov00;Mov00;0,9883;VERDADERO;True
10,1800;-0,0100;1,3600;-0,0500;-0,0200;-0,0100;28,8600;Mov00;Mov00;0,9883;VERDADERO;True
10,1800;0,0000;1,3400;-0,0500;-0,0200;-0,0100;28,8600;Mov00;Mov00;0,9883;VERDADERO;True
10,1800;0,0000;1,3300;-0,0500;-0,0200;-0,0100;28,8700;Mov00;Mov00;0,9883;VERDADERO;True
10,1500;0,0000;1,3400;-0,0500;-0,0200;-0,0100;28,8700;Mov00;Mov00;0,7973;VERDADERO;True
10,1200;-0,0500;1,3500;-0,0400;-0,0200;0,0000;28,8600;Mov00;Mov00;0,7973;VERDADERO;True
10,1100;-0,0600;1,3500;-0,0400;-0,0200;0,0000;28,8600;Mov00;Mov00;0,7973;VERDADERO;True
10,1200;-0,0800;1,3700;-0,0400;-0,0200;-0,0100;28,8600;Mov00;Mov00;0,7972;VERDADERO;True
10,1200;-0,0700;1,3400;-0,0400;-0,0200;-0,0100;28,8500;Mov00;Mov00;0,7972;VERDADERO;True
10,1100;-0,0800;1,3600;-0,0500;-0,0200;-0,0100;28,8500;Mov00;Mov00;0,7972;VERDADERO;True
10,1100;-0,1100;1,3600;-0,0500;-0,0200;-0,0100;28,8600;Mov00;Mov00;0,7971;VERDADERO;True
10,1000;-0,1100;1,3400;-0,0500;-0,0200;-0,0200;28,8500;Mov00;Mov00;0,7971;VERDADERO;True
10,1000;-0,1200;1,3300;-0,0600;-0,0100;-0,0200;28,8500;Mov00;Mov00;0,7971;VERDADERO;True
10,0900;-0,1100;1,3300;-0,0600;-0,0100;-0,0200;28,8400;Mov00;Mov00;0,7971;VERDADERO;True
10,1400;-0,0800;1,3600;-0,0600;-0,0100;-0,0300;28,8500;Mov00;Mov00;0,7970;VERDADERO;True
10,1300;-0,0800;1,3500;-0,0600;-0,0100;-0,0300;28,8500;Mov00;Mov00;0,7970;VERDADERO;True
10,1400;-0,0900;1,3300;-0,0600;-0,0100;-0,0200;28,8500;Mov00;Mov00;0,7970;VERDADERO;True
10,1200;-0,0800;1,3500;-0,0600;-0,0100;-0,0200;28,8600;Mov00;Mov00;0,7970;VERDADERO;True
10,1300;-0,0700;1,3400;-0,0600;-0,0100;-0,0200;28,8600;Mov00;Mov00;0,7969;VERDADERO;True
10,1500;-0,0700;1,3600;-0,0600;-0,0100;-0,0200;28,8600;Mov00;Mov00;0,7969;VERDADERO;True
10,1800;-0,0200;1,3500;-0,0600;-0,0200;-0,0300;28,8200;Mov00;Mov00;0,7969;VERDADERO;True
10,1900;-0,0100;1,3400;-0,0600;-0,0200;-0,0300;28,8300;Mov00;Mov00;0,7969;VERDADERO;True
10,1800;-0,0200;1,3500;-0,0600;-0,0200;-0,0300;28,8400;Mov00;Mov00;0,7968;VERDADERO;True
10,1700;-0,0400;1,3000;-0,0600;-0,0100;-0,0200;28,8400;Mov00;Mov00;0,7968;VERDADERO;True
10,1700;-0,0200;1,3100;-0,0600;-0,0100;-0,0200;28,8400;Mov00;Mov00;0,9961;VERDADERO;True
10,1800;-0,0200;1,3100;-0,0600;-0,0100;-0,0200;28,8600;Mov00;Mov00;0,9961;VERDADERO;True
10,1900;-0,0300;1,2900;-0,0500;-0,0100;-0,0200;28,8500;Mov00;Mov00;0,9961;VERDADERO;True
10,1900;-0,0300;1,3000;-0,0500;-0,0100;-0,0200;28,8600;Mov00;Mov00;0,9961;VERDADERO;True
10,2000;-0,0300;1,3100;-0,0500;-0,0100;-0,0200;28,8600;Mov00;Mov00;0,9961;VERDADERO;True
10,1800;-0,0200;1,3000;-0,0500;0,0000;-0,0100;28,8500;Mov00;Mov00;0,9961;VERDADERO;True
10,1800;-0,0100;1,3400;-0,0500;0,0000;-0,0100;28,8400;Mov00;Mov00;0,9961;VERDADERO;True
10,1700;-0,0200;1,3200;-0,0500;0,0000;-0,0100;28,8500;Mov00;Mov00;0,9961;VERDADERO;True
10,1500;-0,0400;1,3200;-0,0500;0,0000;-0,0100;28,8300;Mov00;Mov00;0,9961;VERDADERO;True
10,1500;-0,0500;1,3300;-0,0500;0,0000;0,0000;28,8300;Mov00;Mov00;0,9961;VERDADERO;True
10,1500;-0,0500;1,3500;-0,0500;0,0000;0,0000;28,8500;Mov00;Mov00;0,9961;VERDADERO;True
10,1500;-0,0600;1,3500;-0,0500;0,0000;0,0000;28,8400;Mov00;Mov00;0,9961;VERDADERO;True
10,1500;-0,0900;1,3400;-0,0500;0,0000;0,0000;28,8500;Mov00;Mov00;0,9961;VERDADERO;True
10,1300;-0,0900;1,3600;-0,0500;0,0000;0,0000;28,8400;Mov00;Mov00;0,9961;VERDADERO;True
10,1100;-0,0800;1,3400;-0,0500;0,0000;-0,0100;28,8600;Mov00;Mov00;0,9961;VERDADERO;True
10,1300;-0,0800;1,3200;-0,0500;-0,0100;-0,0100;28,8500;Mov00;Mov00;0,9961;VERDADERO;True
10,1400;-0,0700;1,3300;-0,0500;-0,0100;-0,0100;28,8500;Mov00;Mov00;0,9961;VERDADERO;True
10,1500;-0,0900;1,3400;-0,0400;-0,0100;-0,0100;28,8600;Mov00;Mov00;0,9961;VERDADERO;True
10,1600;-0,1000;1,2900;-0,0400;-0,0100;-0,0100;28,8500;Mov00;Mov00;0,9961;VERDADERO;True
10,1600;-0,1000;1,3000;-0,0400;-0,0100;-0,0100;28,8500;Mov00;Mov00;0,9883;VERDADERO;True
10,1600;-0,1000;1,3900;-0,0500;0,0000;-0,0100;28,8500;Mov00;Mov00;0,9883;VERDADERO;True
10,1500;-0,1100;1,3700;-0,0400;0,0000;-0,0100;28,8400;Mov00;Mov00;0,9883;VERDADERO;True
10,1400;-0,1100;1,3700;-0,0400;0,0000;-0,0100;28,8500;Mov00;Mov00;0,9883;VERDADERO;True
10,1200;-0,0900;1,3800;-0,0400;-0,0100;-0,0100;28,8600;Mov00;Mov00;0,9883;VERDADERO;True
